project,filename,sample_number,concentration_mg_L,integration_time_ms,excitation_nm,target_pigment,area_per_ms,band_1_energy,band_1_energy_per_ms,band_2_energy,band_2_energy_per_ms,band_3_energy,band_3_energy_per_ms,band_4_energy,band_4_energy_per_ms,band_ratio_2_1,band_ratio_3_1,band_ratio_4_1,centroid,elapsed_minutes,kurtosis,max_intensity,max_per_ms,mean_intensity,peak_1_fwhm,peak_1_intensity,peak_1_intensity_per_ms,peak_1_pos,peak_2_fwhm,peak_2_intensity,peak_2_intensity_per_ms,peak_2_pos,peak_3_fwhm,peak_3_intensity,peak_3_intensity_per_ms,peak_3_pos,peak_4_fwhm,peak_4_intensity,peak_4_intensity_per_ms,peak_4_pos,peak_5_fwhm,peak_5_intensity,peak_5_intensity_per_ms,peak_5_pos,peak_count,peak_ratio_1_2,skewness,snr,std_intensity,total_area
blue-211,rec_20260211_153034.npz,28,2.544,3000,450,chl_a,7157.576217832184,2901125.3842657404,967.0417947552468,3320864.604195812,1106.9548680652706,12153019.998368327,4051.0066661227756,3097718.6666666735,1032.5728888888912,1.1446815164234294,4.189070925469219,1.0677644901068934,2025.2586377725302,51.333333333333336,-0.14694105753488218,16686.380186480223,5.562126728826741,5886.16465282252,899.0,16212.247319347356,5.404082439782452,2336,895.0,16440.657109557145,5.480219036519048,2387,893.0,16585.891375291412,5.528630458430471,2443,893.0,16686.380186480223,5.562126728826741,2500,899.0,16195.140559440595,5.398380186480199,2561,5,1.0060586922291384,1.142389375652741,10.57787978041853,4830.276077003847,21472728.653496552
blue-211,rec_20260211_153133.npz,29,2.417,3000,450,chl_a,6056.385561888126,2601208.823076929,867.0696076923097,3028884.0983683052,1009.6280327894351,9908643.733333357,3302.881244444452,2630420.0308857867,876.8066769619289,1.1644140491517656,3.8092457804339515,1.011229858806301,1992.6807904104735,52.31666666666667,-0.4640745959042283,12900.979254079284,4.300326418026428,4980.580231815893,1020.0,12504.917249417278,4.168305749805759,2223,1004.0,12802.531468531499,4.267510489510499,2285,1002.0,12900.979254079284,4.300326418026428,2347,1005.0,12717.585314685344,4.239195104895114,2415,1017.0,12629.55198135201,4.20985066045067,2473,5,1.0076897124439623,1.0036733474654485,9.520550977163582,3777.844830530798,18169156.685664378
blue-211,rec_20260211_153235.npz,30,2.296,3000,450,chl_a,5601.892043473206,2498280.6751748305,832.7602250582768,2947180.5778554846,982.3935259518282,8890035.066899788,2963.345022299929,2470179.810489516,823.3932701631719,1.1796835348170958,3.558461287092036,0.9887519184835594,1979.2745850294552,53.35,-0.4158336910917182,11748.86876456879,3.9162895881895965,4606.819114698361,1036.0,11201.000466200492,3.7336668220668305,2285,1015.0,11553.810489510513,3.851270163170171,2347,1004.0,11617.768997669024,3.8725896658896746,2415,1000.0,11748.86876456879,3.9162895881895965,2471,1016.0,11508.3610722611,3.8361203574203664,2533,5,1.011284418456424,1.0038749771615936,9.675155909405346,3308.0627057707466,16805676.13041962
blue-211,rec_20260211_153342.npz,31,2.181,3000,450,chl_a,4873.85489883451,1952955.5131701676,650.9851710567225,1896678.8631701674,632.2262877233892,8178514.935897455,2726.1716452991514,2593415.3842657404,864.4717947552468,0.9711838546139496,4.187763049769395,1.3279439120740317,2074.907177324245,54.46666666666667,-0.24504115777159896,11850.190909090938,3.950063636363646,4008.1043575941694,904.0,11736.528904428931,3.9121763014763102,2479,902.0,11840.69790209793,3.94689930069931,2548,907.0,11556.147086247112,3.8520490287490374,2603,901.0,11850.190909090938,3.950063636363646,2664,910.0,11278.888344988369,3.759629448329456,2718,5,1.0008017269819312,1.132049601661749,10.224064456486998,3544.1439930910433,14621564.69650353
blue-211,rec_20260211_153557.npz,32,2.072,3000,450,chl_a,5021.699620629382,2218838.8203962753,739.6129401320918,2545586.2930069985,848.5287643356662,8114398.124708643,2704.799374902881,2186275.6237762286,728.7585412587429,1.1472605714336508,3.6570471230801007,0.9853242171893175,1983.8527722720946,56.71666666666667,-0.31303776417315365,10956.667132867155,3.652222377622385,4129.687188017584,976.0,10512.280652680676,3.504093550893559,2223,954.0,10888.58624708627,3.629528749028757,2285,951.0,10956.667132867155,3.652222377622385,2347,962.0,10701.619114219138,3.5672063714063795,2415,976.0,10519.608158508181,3.5065360528360605,2471,5,1.0062525000248863,1.0451604776993406,9.790127899142187,3083.3123419910594,15065098.861888146
blue-211,rec_20260211_153725.npz,33,1.969,3000,450,chl_a,4558.229353729614,1984032.1900155446,661.3440633385148,2095655.4027972075,698.5518009324024,7476081.335897452,2492.0271119658173,2118919.132478637,706.306377492879,1.0562607871703877,3.7681250201081053,1.067986267129081,2012.6468156639303,58.18333333333333,-0.13185881457850668,10632.456332556358,3.544152110852119,3748.5438764223795,938.0,9800.856177156198,3.266952059052066,2270,927.0,10338.754700854724,3.4462515669515748,2328,914.0,10632.456332556358,3.544152110852119,2379,925.0,10443.910800310823,3.4813036001036077,2430,932.0,10103.0906759907,3.3676968919969,2493,5,1.0180531542111526,1.1285301271530026,10.25922921011868,2955.210456947442,13674688.061188841
blue-211,rec_20260211_153835.npz,34,1.87,3000,450,chl_a,4280.912078826738,1944417.2502331047,648.1390834110349,1986487.890598295,662.1626301994316,6719051.372571887,2239.6837908572957,2192779.7230769284,730.9265743589762,1.0216366319318277,3.455560462532607,1.127731058143024,2015.3439641667683,59.35,-0.20744445724865201,9398.569386169405,3.1328564620564685,3520.486906929884,955.0,9035.191686091706,3.0117305620305688,2341,929.0,9329.76588966591,3.10992196322197,2400,923.0,9398.569386169405,3.1328564620564685,2461,923.0,9387.943356643376,3.1293144522144587,2536,960.0,8963.483216783236,2.987827738927745,2624,5,1.0011318804473304,1.106737178517414,9.64670320478278,2669.860725433288,12842736.236480216
blue-211,rec_20260211_153941.npz,35,1.777,3000,450,chl_a,3992.6396270396363,1522090.4249417284,507.36347498057614,1680286.7510489551,560.0955836829851,7079957.000932416,2359.985666977472,1695584.7041958082,565.1949013986027,1.103933592587499,4.651469377191217,1.1139842130343351,2057.0582280402054,60.45,0.17725134066086312,10253.204428904453,3.4177348096348177,3283.4207459207532,855.0,9713.934265734286,3.237978088578095,2288,814.0,10081.369463869485,3.360456487956495,2339,811.0,10253.204428904453,3.4177348096348177,2400,811.0,10244.305361305385,3.414768453768462,2461,831.0,10017.877389277412,3.3392924630924705,2526,5,1.0008686843358536,1.279926160082191,13.006965215488407,2960.088708479598,11977918.881118909
blue-211,rec_20260211_154049.npz,36,1.688,3000,450,chl_a,4441.630689160849,1982412.7679487225,660.8042559829075,2027025.526107231,675.675175369077,7218786.8051282205,2406.2622683760733,2096666.9682983733,698.888989432791,1.022504273015085,3.6414146043852273,1.057633910655183,2012.5559331019033,61.583333333333336,-0.0400228650517338,10288.463403263428,3.4294878010878094,3652.6568167441196,906.0,9651.58181818184,3.2171939393939466,2301,873.0,10108.856876456899,3.3696189588189664,2359,868.0,10288.463403263428,3.4294878010878094,2415,868.0,10268.715384615407,3.4229051282051355,2474,873.0,10103.95314685317,3.36798438228439,2533,5,1.0019231245495037,1.1734650254671863,9.67223143879287,2900.2052220907894,13324892.067482548
blue-211,rec_20260211_154200.npz,37,1.604,3000,450,chl_a,3136.1616628205197,1254639.850116553,418.2132833721843,1542683.563403267,514.2278544677556,5337038.218414931,1779.0127394716435,1274123.3565268093,424.7077855089364,1.2295827868531,4.253840827643991,1.0155291627381724,2006.3177620407653,62.766666666666666,-0.268956478277536,7385.141958041975,2.461713986013992,2579.0803148195064,927.0,7212.6351981352145,2.404211732711738,2247,921.0,7385.141958041975,2.461713986013992,2298,926.0,7254.2848484848655,2.418094949494955,2359,947.0,7008.352214452231,2.3361174048174105,2414,972.0,6832.029137529154,2.2773430458430513,2471,5,1.018038595435695,1.0785044875291223,10.151242406630407,2096.194875919824,9408484.98846156
blue-211,rec_20260211_154401.npz,38,1.523,3000,450,chl_a,4569.192413636374,2182765.780303035,727.588593434345,2134194.03543124,711.3980118104134,7077213.336829852,2359.0711122766174,2313404.088344994,771.134696114998,0.977747614833392,3.2423145903667767,1.0598498974195125,1996.9466861821134,64.78333333333333,-0.23521205394171707,9745.861072261096,3.248620357420365,3757.5595506878076,942.0,9604.4547785548,3.2014849261849334,2359,926.0,9723.148251748275,3.2410494172494246,2420,927.0,9693.086946386968,3.231028982128989,2477,926.0,9745.861072261096,3.248620357420365,2532,947.0,9447.235664335687,3.1490785547785625,2592,5,1.0023359533275384,1.1010578326542633,9.279226423565065,2757.47596408865,13707577.240909122
blue-211,rec_20260211_154646.npz,39,1.447,3000,450,chl_a,4579.577301981362,2409631.699650355,803.2105665501184,2637673.835897442,879.224611965814,6531315.299533814,2177.105099844605,2160111.070862476,720.0370236208253,1.0946377557533695,2.7105035597272096,0.8964486444861738,1925.7585225043533,67.53333333333333,-0.16997724316631668,8663.353146853166,2.8877843822843885,3766.0997549188833,1064.0,8339.746853146873,2.7799156177156243,2282,1033.0,8579.236363636383,2.859745454545461,2332,1029.0,8663.353146853166,2.8877843822843885,2384,1030.0,8658.861538461559,2.8862871794871863,2470,1030.0,8656.5181818182,2.885506060606067,2533,5,1.000518729670368,1.040372920537449,9.243927317247296,2231.2053917601547,13738731.905944087
blue-211,rec_20260211_154955.npz,40,1.375,5000,450,chl_a,2396.434507272733,1826065.6967366007,365.2131393473201,1872476.1925407967,374.49523850815933,6439542.434498849,1287.90848689977,1844088.2125874164,368.8176425174833,1.025415567406549,3.526457151025337,1.0098695878702635,1995.0411306526198,70.68333333333334,-0.22130156443771343,9167.601398601419,1.8335202797202836,3284.5867698365305,982.0,8304.345454545473,1.6608690909090946,2313,934.0,8810.588344988366,1.7621176689976732,2363,916.0,9167.601398601419,1.8335202797202836,2415,919.0,9036.33986013988,1.807267972027976,2470,937.0,8693.349184149203,1.7386698368298406,2522,5,1.0145259629997478,1.0785048517380158,9.416300297723543,2508.406974875896,11982172.536363663
blue-211,rec_20260211_155650.npz,41,1.306,5000,450,chl_a,2477.2140244755306,1685783.4419580456,337.1566883916091,2029482.2601398646,405.89645202797294,7046804.980419597,1409.3609960839194,1623999.4398601437,324.7998879720287,1.2038807652438508,4.180136549588302,0.963349976894933,2002.1276936421286,77.6,-0.24055970376852898,9459.862937062959,1.8919725874125917,3395.304309862295,967.0,9002.867132867153,1.8005734265734308,2243,928.0,9300.568298368318,1.8601136596736636,2298,926.0,9459.862937062959,1.8919725874125917,2374,926.0,9431.101631701653,1.8862203263403305,2457,927.0,9350.101165501188,1.8700202331002376,2522,5,1.003049623096482,1.0950468272927218,10.142115808389383,2764.5095607900275,12386070.122377653
violet-211,rec_20260211_162729.npz,1,18.188,300,405,chl_a,51843.53972458571,1338234.5570043414,4460.781856681138,1472909.8691271725,4909.699563757242,11593384.997542761,38644.61665847587,1148532.49370144,3828.4416456714666,1.1006365524025203,8.663193561145762,0.8582445339570722,2066.629175889619,0.0,2.354456290213939,21820.81677026682,72.73605590088941,4263.448990508693,637.0,16175.946040533576,53.91982013511192,2035,542.0,20385.53450530955,67.95178168436517,2116,512.0,21820.81677026682,72.73605590088941,2178,529.0,21203.351958689505,70.67783986229836,2244,762.0,11330.57239380992,37.768574646033066,2457,5,1.029121094286428,1.9203387561370429,34.46126231857332,5754.188936369979,15553061.917375714
violet-211,rec_20260211_162833.npz,2,16.369,300,405,chl_a,33422.753315624264,1074808.10631799,3582.6936877266335,1112729.5393680418,3709.0984645601393,6944865.884981237,23149.552949937457,894422.4640200096,2981.408213400032,1.0352820497232391,6.461493771918526,0.8321694437940795,2029.9205290187454,1.0666666666666667,2.0240731237229603,12506.024559699588,41.68674853233196,2748.5816871401535,686.0,9234.903357290877,30.783011190969592,2035,579.0,11605.471464646493,38.684904882154974,2116,556.0,12506.024559699588,41.68674853233196,2177,556.0,12473.958705646233,41.57986235215411,2228,579.0,11588.703532116058,38.629011773720194,2278,5,1.0025706237137726,1.8299512853935143,25.331367018554236,3260.2782339760706,10026825.99468728
violet-211,rec_20260211_163002.npz,3,14.881,300,405,chl_a,44974.01421442583,1304552.3672136606,4348.507890712202,1411439.1606908273,4704.797202302758,9684419.51509591,32281.398383653035,1091793.2213273493,3639.3107377578312,1.0819336932448804,7.423557504081236,0.8369102297206092,2065.3588046347713,2.55,2.2432911749266538,18050.923868934136,60.16974622978046,3698.5209057915977,585.0,15521.300209260473,51.73766736420158,2140,540.0,17194.450972133964,57.31483657377988,2197,520.0,18050.923868934136,60.16974622978046,2254,545.0,16964.570022780288,56.54856674260096,2312,653.0,13184.772944479791,43.94924314826597,2414,5,1.0498110057825172,1.8905289968348518,30.206878554120184,4697.9098378794815,13492204.264327748
violet-211,rec_20260211_163114.npz,4,13.641,300,405,chl_a,45070.9882150504,1321299.516823859,4404.331722746197,1457526.310943446,4858.421036478153,9646194.247017259,32153.980823390862,1096276.3897305569,3654.2546324351897,1.103100616011008,7.300535665225088,0.8296955957160925,2052.857375744603,3.75,1.9306452858659222,17244.51839498225,57.48172798327416,3706.4957413692764,642.0,13800.544600355817,46.00181533451939,2074,591.0,15762.800096613948,52.54266698871316,2140,563.0,16912.636147405265,56.375453824684215,2197,554.0,17244.51839498225,57.48172798327416,2254,591.0,15788.975913998314,52.629919713327716,2311,5,1.019623330430833,1.8108217998529557,27.29056572463946,4586.838489059208,13521296.46451512
violet-211,rec_20260211_163251.npz,5,12.592,300,405,chl_a,41660.23735562363,1233186.4479895132,4110.621493298378,1341216.769172497,4470.7225639083235,8857781.353205148,29525.93784401716,1065886.6363199325,3552.955454399775,1.08760258544773,7.182840330143227,0.8643353469036797,2060.7307694204987,5.366666666666666,2.135301683565819,16398.562529137565,54.66187509712522,3426.0063614822066,668.0,11874.199155011682,39.58066385003894,2074,592.0,14248.33452797206,47.494448426573534,2140,545.0,15645.622057109591,52.15207352369864,2197,528.0,16398.562529137565,54.66187509712522,2253,575.0,14851.402243589779,49.50467414529926,2322,5,1.0481246747032233,1.8506368015556653,28.577379643947467,4222.1862661260275,12498071.206687089
violet-211,rec_20260211_163358.npz,6,11.692,300,405,chl_a,25516.583884440617,822869.680956684,2742.89893652228,879134.6332711752,2930.448777570584,5262412.295538085,17541.374318460283,690558.5555662408,2301.861851887469,1.0683765043440128,6.395195274930902,0.8392076795968277,2038.9342311630544,6.483333333333333,1.6358894304193603,9027.532554390074,30.09177518130025,2098.4032799704455,694.0,7132.676113053631,23.7755870435121,2074,636.0,8253.349796037313,27.511165986791045,2140,606.0,8821.609477466998,29.405364924889994,2197,596.0,9027.532554390074,30.09177518130025,2254,622.0,8555.515574980593,28.51838524993531,2313,5,1.0233430279870204,1.7262074180846634,21.886098008024977,2416.3830030915487,7654975.165332185
violet-211,rec_20260211_163527.npz,7,10.913,300,405,chl_a,35390.15350405692,1069096.3514378273,3563.654504792758,1134602.767276316,3782.0092242543865,7514390.50972971,25047.9683657657,898956.4227732226,2996.521409244075,1.0612726960955288,7.028730852578076,0.8408563190438507,2023.1306717444866,7.966666666666667,2.1220503965959585,13548.40466648739,45.1613488882913,2910.3744657941543,660.0,10140.886988972588,33.80295662990863,1985,584.0,12086.47192262868,40.2882397420956,2035,539.0,13548.40466648739,45.1613488882913,2116,540.0,13474.949601040018,44.91649867013339,2177,577.0,12386.291117536337,41.28763705845446,2243,5,1.0054512311824677,1.8627497749858928,27.890616623171503,3598.4780993261215,10617046.051217075
violet-211,rec_20260211_163629.npz,8,10.231,300,405,chl_a,27168.56873588917,891716.5113407446,2972.3883711358153,949252.2256410278,3164.1740854700925,5580112.548347499,18600.375161158332,729489.3354374808,2431.631118124936,1.0645224278888534,6.2577203375515555,0.8180731501098412,2030.454055874237,9.0,1.6484001590916941,9567.941612554134,31.893138708513778,2234.257297359307,631.0,8663.346878121898,28.877822927072994,2116,604.0,9340.793023643044,31.135976745476814,2178,593.0,9567.941612554134,31.893138708513778,2229,606.0,9304.094805194825,31.013649350649416,2279,625.0,8780.358795371314,29.267862651237714,2332,5,1.0243179126586084,1.740407695138866,25.271561441852974,2559.3891064403206,8150570.6207667515
violet-211,rec_20260211_163909.npz,9,9.629,240,405,chl_a,69386.7444632957,992758.5543070589,4136.493976279412,4103671.929347682,17098.633038948676,10955185.461928751,45646.606091369795,601202.7256074745,2505.0113566978102,4.133605206970014,11.035095506757353,0.6055880586464564,1920.9837811906611,11.666666666666666,1.9283122716548364,24505.126707635853,102.10469461514938,4564.917398901033,610.0,20479.149998234134,85.3297916593089,1826,551.0,23452.270127852,97.71779219938334,1902,534.0,24505.126707635853,102.10469461514938,1958,554.0,23303.294380871703,97.09705992029876,2027,621.0,19885.8992600834,82.85791358368083,2091,5,1.0448935891512472,1.8103505059177802,48.91115744599997,6660.979791875407,16652818.671190968
violet-211,rec_20260211_164031.npz,10,9.094,240,405,chl_a,50130.57449375762,849644.7408508179,3540.1864202117413,2737876.6592904627,11407.819413710262,7918406.648408933,32993.36103503722,525409.8299516151,2189.207624798396,3.2223781630764945,9.319667700737597,0.6183876680334416,1922.7481124644062,13.033333333333333,1.873998072851049,17002.759783146186,70.84483242977578,3298.064111431422,625.0,13792.35140036734,57.46813083486392,1827,567.0,16217.298294130149,67.57207622554229,1900,549.0,17002.759783146186,70.84483242977578,1950,558.0,16663.388789997916,69.43078662499131,2000,583.0,15477.180198841595,64.48825082850665,2065,5,1.0203662650752034,1.7992540284230623,40.28341522375538,4603.914687677473,12031337.878501829
violet-211,rec_20260211_164145.npz,11,8.615,240,405,chl_a,46481.75232458707,857923.0783308817,3574.67949304534,2515444.375102243,10481.018229592679,7269533.726402707,30289.72386001128,512719.3780650645,2136.330741937769,2.932016212917509,8.473409691397778,0.5976286114864486,1917.981944526637,14.266666666666667,1.743416925690668,15171.547043307604,63.21477934711502,3058.0100213544124,636.0,12786.27669917804,53.27615291324184,1868,579.0,14475.890325317992,60.31620968882497,1923,552.0,15171.547043307604,63.21477934711502,1977,581.0,14376.52206375499,59.902175265645795,2066,688.0,11273.459257555334,46.97274690648056,2153,5,1.0480562302114795,1.7528823052530305,34.69819424999921,4084.332274581894,11155620.557900896
violet-211,rec_20260211_164253.npz,12,8.185,240,405,chl_a,52008.10489697813,842806.9938644709,3511.6958077686286,2814745.793303925,11728.107472099688,8331843.318972712,34716.013829052965,492549.06913364516,2052.287788056855,3.3397276171115347,9.885826030903262,0.5844150235099383,1922.8110336288175,15.4,1.9483610081851541,18058.243251193293,75.24268021330539,3421.5858484854034,596.0,15515.949830724865,64.6497909613536,1868,557.0,17243.369055944095,71.84737106643372,1923,537.0,18058.243251193293,75.24268021330539,1977,565.0,16895.16580364084,70.39652418183684,2066,669.0,13044.948715173747,54.353952979890614,2154,5,1.047257249589998,1.817081579556408,39.9439119722143,4878.000963119892,12481945.175274752
violet-211,rec_20260211_164401.npz,13,7.775,240,405,chl_a,27756.741852800038,596899.0786130549,2487.0794942210623,1607180.897422026,6696.587072591775,4071318.0283078123,16963.825117949218,386220.04032911616,1609.250168037984,2.6925504746236926,6.820781224470745,0.6470441221429438,1906.894907756108,16.533333333333335,1.0691507830936438,7895.6671828172,32.89861326173833,1826.1014376842131,700.0,6912.647732822745,28.802698886761437,1869,661.0,7539.412898212916,31.414220409220484,1924,633.0,7895.6671828172,32.89861326173833,1977,662.0,7533.682531357548,31.390343880656452,2066,723.0,6602.807683982699,27.511698683261248,2131,5,1.047252258155105,1.5775485919847916,27.370465411866885,2174.245410483517,6661618.04467201
violet-211,rec_20260211_164512.npz,14,7.387,240,405,chl_a,36269.24409497629,693790.5375728455,2890.793906553523,2081017.2056915355,8670.905023714731,5520945.222727286,23003.938428030357,408865.61680264253,1703.6067366776772,2.999489172873068,7.957654254037165,0.589321408494582,1907.1510104382055,17.716666666666665,1.543185656781783,11416.25585664338,47.56773273601409,2386.1344799326503,720.0,8584.646513209032,35.7693604717043,1801,634.0,10044.362859362882,41.85151191401201,1868,594.0,11026.681759906785,45.94450733294494,1924,575.0,11416.25585664338,47.56773273601409,1977,602.0,10742.990792540819,44.762461635586746,2066,5,1.0353301296998607,1.7014751921293025,30.4437943897907,3107.271514425984,8704618.582794309
violet-211,rec_20260211_164653.npz,15,7.017,240,405,chl_a,55430.580190243905,945650.4263548972,3940.2101098120716,3010229.535334117,12542.623063892153,8777821.070911054,36574.25446212939,569638.2130584705,2373.492554410294,3.1832371153654986,9.282310699891534,0.6023771545836416,1921.6466402899568,19.4,1.9151982754356451,18889.220658508202,78.70508607711751,3646.7486967265727,616.0,16006.414160839196,66.69339233682999,1868,562.0,17986.2311577312,74.94262982388,1923,540.0,18889.220658508202,78.70508607711751,1977,567.0,17774.589257964297,74.06078857485123,2065,624.0,15522.34609557113,64.67644206487971,2115,5,1.0502044865796614,1.8029957945330366,41.25567635034583,5082.547731202132,13303339.245658537
